nodeId,labels,name,preferredTerm,fsn,conceptType,synonyms,category,difficulty,cuisineType,prepTime,cookTime,servings,tags,filePath,amount,unit,isMain,description,stepNumber,methods,tools,timeEstimate
201001269,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,注水,6.0,加入,榨汁机,5秒
201001270,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,加入白砂糖,7.0,加入,榨汁机,5秒
201001271,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,启动搅拌机，搅拌约4个15秒（每15秒停下看状态）,8.0,搅拌,榨汁机,1分钟
201001272,Recipe,柠檬水,柠檬水,,Recipe,,饮料,1.0,,1分钟,1分钟,1杯（约500毫升）,抖音教程,dishes\drink\柠檬水\柠檬水.md,,,,,,,,
201001273,Ingredient,柠檬,柠檬,,Ingredient,,蔬菜,,,,,,,,42.5,克,True,,,,,
201001274,Ingredient,果蜜,果蜜,,Ingredient,,调料,,,,,,,,42.5,克,False,,,,,
201001275,Ingredient,冰,冰,,Ingredient,,其他,,,,,,,,几块,,False,,,,,
201001276,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,称40~45克柠檬，放入雪克杯中,1.0,称量,雪克杯,10秒
201001277,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,雪克杯盖盖子锤大约10次,2.0,锤,雪克杯,10秒
201001278,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,加入果蜜40~45克,3.0,加入,雪克杯,5秒
201001279,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,补水,4.0,加水,雪克杯,5秒
201001280,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,摇晃均匀,5.0,摇晃,雪克杯,10秒
201001281,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,最后根据喜好加冰,6.0,加冰,雪克杯,5秒
201001282,Recipe,泰国手标红茶,泰国手标红茶,,Recipe,,饮料,3.0,泰国,5分钟,10分钟,1人,,dishes\drink\泰国手标红茶\泰国手标红茶.md,,,,,,,,
201001283,Ingredient,水,水,,Ingredient,,其他,,,,,,,,600,毫升,True,,,,,
201001284,Ingredient,茶粉,茶粉,,Ingredient,,其他,,,,,,,,20,克,True,,,,,
201001285,Ingredient,炼乳,炼乳,,Ingredient,,调料,,,,,,,,24,克,False,,,,,
201001286,Ingredient,白糖,白糖,,Ingredient,"[{'term': '细砂糖', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绵白糖', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,24,克,False,,,,,
201001287,Ingredient,牛奶,牛奶,,Ingredient,,蛋白质,,,,,,,,18,毫升,False,,,,,
201001288,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,600毫升水大火烧开,1.0,煮,锅,
201001289,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,在港式奶茶过滤袋中装入20克茶粉，将开水倒入过滤袋中，过滤20遍,2.0,过滤,港式奶茶过滤袋,
201001290,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,使用克称量取24克炼乳、24克白糖和18毫升牛奶，放入1000毫升以上的水壶中,3.0,称量,"克称,水壶",
201001291,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,将过滤好的茶水倒入水壶中搅拌，直到白糖融化,4.0,搅拌,水壶,
201001292,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,将水壶放入冰箱冷藏4小时以上,5.0,冷藏,冰箱,4小时
201001293,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,喝前可加入6-8颗冰块,6.0,,,
201001294,Recipe,海边落日,海边落日,,Recipe,,饮料,3.0,,5分钟,3分钟,1杯,"分层效果,透明玻璃杯,摇匀",dishes\drink\海边落日\海边落日.md,,,,,,,,
201001295,Ingredient,红石榴糖浆,红石榴糖浆,,Ingredient,,调料,,,,,,,,15,ml,False,,,,,
201001296,Ingredient,NFC橙汁,NFC橙汁,,Ingredient,,其他,,,,,,,,35~50,ml,True,,,,,
201001297,Ingredient,苏打水,苏打水,,Ingredient,,其他,,,,,,,,50,ml,True,,,,,
201001298,Ingredient,白朗姆,白朗姆,,Ingredient,,其他,,,,,,,,30,ml,True,,,,,
201001299,Ingredient,蓝橙力娇酒,蓝橙力娇酒,,Ingredient,,调料,,,,,,,,15,ml,False,,,,,
201001300,Ingredient,柠檬汁,柠檬汁,,Ingredient,,调料,,,,,,,,15,ml,False,,,,,
201001301,Ingredient,冰块,冰块,,Ingredient,,其他,,,,,,,,适量,块,False,,,,,
201001302,Ingredient,柠檬,柠檬,,Ingredient,,蔬菜,,,,,,,,1,片,False,,,,,
201001303,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,柠檬洗净切出一片,1.0,切,水果刀,30秒
201001304,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,选择一个容量在350~400毫升的透明玻璃杯,2.0,准备,玻璃杯,10秒
201001305,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,放入大冰块，用搅拌棒搅拌冰杯,3.0,搅拌,搅拌棒,15秒
201001306,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,加入红石榴糖浆,4.0,倒入,量酒器,5秒
201001307,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,让橙汁沿搅拌棒导入酒杯，到杯一半即可,5.0,倒入,搅拌棒,5秒
201001308,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,轻轻搅拌半圈,6.0,搅拌,搅拌棒,5秒
201001309,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,倒入苏打水,7.0,倒入,量酒器,5秒
201001310,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,在调酒杯中加入白朗姆、蓝橙力娇酒、柠檬汁和冰块，然后摇匀,8.0,摇匀,"调酒杯,量酒器",20秒
201001311,CookingStep,步骤9,步骤9,,CookingStep,,,,,,,,,,,,,将摇匀后的酒液轻轻倒入酒杯中,9.0,倒入,调酒杯,5秒
201001312,CookingStep,步骤10,步骤10,,CookingStep,,,,,,,,,,,,,插上柠檬片和吸管,10.0,装饰,吸管,5秒
201001313,Recipe,百香果橙子特调,百香果橙子特调,,Recipe,,饮料,3.0,,12-24小时（百香果腌制）,6分钟（泡茶）,1杯（约380毫升）,"茉莉绿茶可替换为苏打气泡水,分层效果,透明玻璃杯更佳",dishes\drink\百香果橙子特调\百香果橙子特调.md,,,,,,,,
201001314,Ingredient,百香果,百香果,,Ingredient,,其他,,,,,,,,3,个,True,,,,,
201001315,Ingredient,橙子,橙子,,Ingredient,,其他,,,,,,,,1,个,True,,,,,
201001316,Ingredient,茉莉绿茶茶叶,茉莉绿茶茶叶,,Ingredient,,其他,,,,,,,,3,克,True,,,,,
201001317,Ingredient,苏打气泡水,苏打气泡水,,Ingredient,,其他,,,,,,,,240,毫升,True,,,,,
201001318,Ingredient,白砂糖,白砂糖,,Ingredient,,调料,,,,,,,,30,克,False,,,,,
201001319,Ingredient,冰块,冰块,,Ingredient,,其他,,,,,,,,160,克,False,,,,,
201001320,Ingredient,蜂蜜,蜂蜜,,Ingredient,,调料,,,,,,,,10,克,False,,,,,
201001321,Ingredient,薄荷叶,薄荷叶,,Ingredient,,蔬菜,,,,,,,,1,片,False,,,,,
201001322,Ingredient,开水,开水,,Ingredient,,其他,,,,,,,,150,毫升,False,,,,,
201001323,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,将三个百香果的果肉取出来（里面的汁也不能放过），置于容器中,1.0,切,"刀,容器",
201001324,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,称量30克白砂糖、10克蜂蜜放入百香果中，搅拌均匀；若没有蜂蜜可用5克白砂糖代替,2.0,"称量,搅拌","电子秤,勺子",
201001325,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,容器用保鲜膜封口，放入冰箱腌制12~24小时,3.0,腌制,"保鲜膜,冰箱",12-24小时
201001326,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,称量3~6克茉莉绿茶茶叶置于容器，加入150毫升开水，泡6分钟,4.0,"称量,泡","电子秤,容器",6分钟
201001327,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,往泡好的绿茶中加入90克冰块冷却，可搅拌加速冷却；待冰块消失后过滤得约240毫升茶水,5.0,"冷却,过滤","冰块,过滤器",
201001328,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,将橙子对半切（刀方向垂直于橙子的头尾连线），并从其中一半切取一片橙子备用,6.0,切,刀,
201001329,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,再次将橙子对半切，得到4角橙子，用压汁器压出橙汁备用,7.0,"切,压汁","刀,手动压汁器",
201001330,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,选350~400毫升透明玻璃杯，杯底放70克冰块，倒入全部橙汁,8.0,倒,玻璃杯,
201001331,CookingStep,步骤9,步骤9,,CookingStep,,,,,,,,,,,,,将一片橙子贴杯内壁放置，加入一次分量的腌制百香果,9.0,放,勺子,
201001332,CookingStep,步骤10,步骤10,,CookingStep,,,,,,,,,,,,,缓慢注入茉莉绿茶直至满杯，便于分层；可选放装饰绿叶，搅拌均匀后享用,10.0,"倒,搅拌","玻璃杯,勺子",
201001333,Recipe,砂糖椰子冰沙,砂糖椰子冰沙,,Recipe,,饮料,1.0,,10小时以上冷冻,约2分钟（抽打与装盘）,1人份,提前冷冻不宜超过7天，否则有变质风险,dishes\drink\砂糖椰子冰沙\砂糖椰子冰沙.md,,,,,,,,
201001334,Ingredient,瓶装椰汁,瓶装椰汁,,Ingredient,,其他,,,,,,,,500,ml,True,,,,,
201001335,Ingredient,咖啡调糖,咖啡调糖,,Ingredient,,调料,,,,,,,,10,g,False,,,,,
201001336,Ingredient,坚果碎,坚果碎,,Ingredient,,其他,,,,,,,,适量,,False,,,,,
201001337,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,500ml瓶装椰汁倒掉200ml，立刻拧紧瓶盖。,1.0,倒,瓶装椰汁,30秒
201001338,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,将这瓶椰汁放入冰箱冷冻区并冷冻10小时以上。,2.0,冷冻,冰箱,10小时以上
201001339,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,将这瓶椰汁取出，若确认瓶中椰汁已彻底冻结，则在墙角、椅背、桌角等坚硬表面上用力抽打。（请务必确认表面不会因此受到损伤）,3.0,抽打,墙角/椅背/桌角,1-2分钟
201001340,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,当抽打到冻结椰汁变成冰沙状态，打开瓶盖倒出冰沙。,4.0,倒出,瓶装椰汁,30秒
201001341,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,在冰沙表面均匀撒上咖啡调糖或坚果碎。,5.0,撒,,15秒
201001342,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,完成,6.0,,,
201001343,Recipe,耙耙柑茶,耙耙柑茶,,Recipe,,饮料,2.0,,约8分钟,约20秒,1杯（约300毫升）,"耙耙柑可用丑橘等易分离果肉的柑橘替代,果肉与茶水比例1:1，可按比例放大分量",dishes\drink\耙耙柑茶\耙耙柑茶.md,,,,,,,,
201001344,Ingredient,耙耙柑,耙耙柑,,Ingredient,,蔬菜,,,,,,,,200,克,True,,,,,
201001345,Ingredient,茉莉绿茶,茉莉绿茶,,Ingredient,,其他,,,,,,,,2,克,False,,,,,
201001346,Ingredient,冰块,冰块,,Ingredient,,其他,,,,,,,,60,克,False,,,,,
201001347,Ingredient,蔗糖糖浆,蔗糖糖浆,,Ingredient,,调料,,,,,,,,10,克,False,,,,,
201001348,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,称量2~4克茉莉绿茶叶置于容器，加入100毫升开水，泡6分钟,1.0,泡,容器,6分钟
201001349,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,往泡好的绿茶中放入60克冰块冷却，可搅拌加速冷却,2.0,搅拌,容器,约1分钟
201001350,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,待冰块消失后，将茶叶过滤得到茉莉绿茶茶水约160毫升,3.0,过滤,滤网,
201001351,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,取出耙耙柑的肉瓣，并将外皮剥去，取得果肉,4.0,剥,手,
201001352,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,取130克果肉和130毫升茉莉绿茶放入搅拌机中,5.0,称量,搅拌机,
201001353,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,倒入10克蔗糖糖浆（可选，如果喜甜可放）,6.0,倒,搅拌机,
201001354,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,封盖启动搅拌机，搅拌20秒后将搅拌产物倒入杯中,7.0,搅拌,"搅拌机,杯子",20秒
201001355,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,取一点果肉撕碎撒在液面上,8.0,撒,手,
201001356,Recipe,菠萝咖啡特调,菠萝咖啡特调,,Recipe,,饮料,3.0,,5分钟,5分钟,1人,"花果风味咖啡液更佳,浓缩可用中烘豆,冷萃可用水洗或日晒豆,奶油倒入时放低高度形成均匀奶盖,使用新鲜咖啡液和菠萝汁提升风味",dishes\drink\菠萝咖啡特调\菠萝咖啡特调.md,,,,,,,,
201001357,Ingredient,咖啡液,咖啡液,,Ingredient,,其他,,,,,,,,30,ml,True,,,,,
201001358,Ingredient,菠萝汁,菠萝汁,,Ingredient,,其他,,,,,,,,60,ml,True,,,,,
201001359,Ingredient,冰块,冰块,,Ingredient,,其他,,,,,,,,50,g,False,,,,,
201001360,Ingredient,苏打水,苏打水,,Ingredient,,其他,,,,,,,,30,ml,False,,,,,
201001361,Ingredient,奶油,奶油,,Ingredient,,其他,,,,,,,,30,ml,False,,,,,
201001362,Ingredient,牛奶,牛奶,,Ingredient,,其他,,,,,,,,10,ml,False,,,,,
201001363,Ingredient,糖,糖,,Ingredient,,调料,,,,,,,,8,g,False,,,,,
201001364,Ingredient,海盐,海盐,,Ingredient,,调料,,,,,,,,0.5,g,False,,,,,
201001365,Ingredient,朗姆酒,朗姆酒,,Ingredient,,其他,,,,,,,,5,ml,False,,,,,
201001366,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,杯子里依次加入冰块、咖啡液、菠萝汁和苏打水,1.0,混合,杯子,30秒
201001367,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,奶油加糖打发至湿性发泡，加入朗姆酒和牛奶搅拌均匀，保持流动性,2.0,"打发,搅拌","打蛋器,盆",2-3分钟
201001368,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,在第一步混合液上方倒入奶油,3.0,倒入,勺子,30秒
201001369,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,奶油顶面撒上海盐,4.0,撒,小勺,10秒
201001370,Recipe,酒酿（醪糟）,酒酿（醪糟）,,Recipe,,饮料,4.0,,1小时（不含等待）,24-48小时发酵,6-8人,"发酵温度28-32°C,失败原因：温度过高、米饭过热、容器不洁,可搭配汤圆、蛋花、枸杞,酒酿汁可做米糕、饼、调料",dishes\drink\酒酿醪糟\酒酿醪糟.md,,,,,,,,
201001371,Ingredient,糯米,糯米,,Ingredient,,淀粉类,,,,,,,,800,克,True,,,,,
201001372,Ingredient,安琪甜酒曲,安琪甜酒曲,,Ingredient,,调料,,,,,,,,8,克,False,,,,,
201001373,Ingredient,清水,清水,,Ingredient,,其他,,,,,,,,1320,克,False,,,,,
201001374,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,将800g糯米淘洗干净放入电饭煲，加入720g清水选择蒸饭模式,1.0,蒸,电饭煲,
201001375,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,蒸熟后将米饭倒出摊凉，使用干净的工具将其摊至30°C左右,2.0,摊凉,温度计,
201001376,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,将8g安琪甜酒曲用20ml温水（约30°C）化开，均匀撒在糯米饭中，同时翻拌均匀,3.0,混合,干净工具,
201001377,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,向糯米饭中加入600g清水帮助酒曲翻拌均匀，静置2-3分钟,4.0,混合,,2-3分钟
201001378,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,用擀面杖在糯米饭中央挖一个小洞便于出酒,5.0,挖洞,擀面杖,
201001379,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,将混合好的米饭装入干净容器中，轻轻压平表面，盖上盖子或保鲜膜密封好,6.0,装罐,"干净密封玻璃或陶瓷容器,保鲜膜",
201001380,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,放置于28～32°C环境下发酵24～48小时，期间不可剧烈摇晃或移动,7.0,发酵,,24-48小时
201001381,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,发酵成功后冷藏保存，可冷藏7～10天,8.0,冷藏,,
201001382,Recipe,酸梅汤,酸梅汤,,Recipe,,饮料,4.0,,2小时以上（常温浸泡）,60分钟（头煎40分钟+二煎20分钟）,约2升,冷藏后饮用效果更佳,dishes\drink\酸梅汤\酸梅汤.md,,,,,,,,
201001383,Ingredient,水,水,,Ingredient,,其他,,,,,,,,2000,毫升,True,,,,,
201001384,Ingredient,乌枣,乌枣,,Ingredient,,其他,,,,,,,,25,克,True,,,,,
201001385,Ingredient,乌梅,乌梅,,Ingredient,,其他,,,,,,,,25,克,True,,,,,
201001386,Ingredient,山楂片（生）,山楂片（生）,,Ingredient,,其他,,,,,,,,30,克,True,,,,,
201001387,Ingredient,黄冰糖,黄冰糖,,Ingredient,,调料,,,,,,,,100,克,False,,,,,
201001388,Ingredient,甘草,甘草,,Ingredient,,调料,,,,,,,,2,克,False,,,,,
201001389,Ingredient,陈皮,陈皮,,Ingredient,,调料,,,,,,,,4,克,False,,,,,
201001390,Ingredient,红豆蔻,红豆蔻,,Ingredient,,调料,,,,,,,,1,克,False,,,,,
201001391,Ingredient,干桂花,干桂花,,Ingredient,,调料,,,,,,,,3,克,False,,,,,
201001392,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,冲洗材料（干桂花和冰糖除外），用1.5升水常温浸泡两小时以上,1.0,"冲洗,浸泡",盆,2小时以上
201001393,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,开中大火煮沸，盖盖，转小火煮40分钟，为头煎,2.0,煮,锅,40分钟
201001394,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,将冰糖放入盆内，再将沥好用材的头汤趁热倒入，搅拌至冰糖融化,3.0,搅拌,盆,1-2分钟
201001395,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,药材重新装回锅内再加600毫升水，开大火煮沸，盖盖，转中火，再煮20分钟为二煎,4.0,煮,锅,20分钟
201001396,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,将二煎和冰糖水趁热混合为成品，在60-70℃加入干桂花（不超过80℃），加盖晾凉，再放入冰箱冷藏3小时以上,5.0,"混合,冷藏","盆,冰箱",3小时以上
201001397,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,饮用时沥出干桂花，如饮茶般细啜，冰凉振齿，酸醒人、甜适度，滋味丰满而悠长,6.0,"沥出,饮用",滤网或漏勺,1分钟
201001398,Recipe,金汤力,金汤力,,Recipe,,饮料,2.0,,5分钟,2分钟,1杯,"避免起泡流失,沿杯壁注入,上下提拉搅拌",dishes\drink\金汤力\金汤力.md,,,,,,,,
201001399,Ingredient,金酒,金酒,,Ingredient,,其他,,,,,,,,30~40,毫升,True,,,,,
201001400,Ingredient,汤力水气泡水,汤力水气泡水,,Ingredient,,其他,,,,,,,,1,罐,True,,,,,
201001401,Ingredient,柠檬,柠檬,,Ingredient,,蔬菜,,,,,,,,1,个,False,,,,,
201001402,Ingredient,冰块,冰块,,Ingredient,,其他,,,,,,,,100,克,False,,,,,
201001403,Ingredient,新鲜绿叶,新鲜绿叶,,Ingredient,,蔬菜,,,,,,,,1,片,False,,,,,
201001404,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,将柠檬对半切（刀方向垂直于柠檬的头尾连线），并从其中的一半中切取一片柠檬备用,1.0,切,刀,30秒
201001405,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,再次将柠檬对半切，将得到的4角柠檬用压汁器压出柠檬汁置于容器中备用,2.0,"切,压汁","刀,手动压汁器,容器",30秒
201001406,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,选择一个杯子，建议使用容量在350~400毫升的透明玻璃杯,3.0,,透明玻璃杯,5秒
201001407,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,将100克冰块放置在杯底,4.0,,,5秒
201001408,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,倒入30~40毫升金酒,5.0,倒,,5秒
201001409,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,倒入15毫升柠檬汁（如果喜酸可以加多点或全加）,6.0,倒,,5秒
201001410,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,用勺子搅拌均匀,7.0,搅拌,勺子,10秒
201001411,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,将之前准备的一片柠檬放置好,8.0,装饰,,5秒
201001412,CookingStep,步骤9,步骤9,,CookingStep,,,,,,,,,,,,,缓慢沿杯壁注入汤力水直至满杯（不要倒在冰上，避免起泡流失）,9.0,倒,,15秒
201001413,CookingStep,步骤10,步骤10,,CookingStep,,,,,,,,,,,,,用勺子轻轻上下提拉将液体搅拌均匀（不要旋转搅拌，避免起泡流失）,10.0,搅拌,勺子,10秒
201001414,CookingStep,步骤11,步骤11,,CookingStep,,,,,,,,,,,,,在液面放置好装饰用的绿叶（可选）,11.0,装饰,,5秒
201001415,Recipe,金菲士,金菲士,,Recipe,,饮料,2.0,,5分钟,2分钟,1杯（约350毫升）,"使用雪克瓶可提升口感,沿杯壁注入苏打水减少起泡流失,提拉搅拌避免气泡流失",dishes\drink\金菲士\金菲士.md,,,,,,,,
201001416,Ingredient,金酒,金酒,,Ingredient,,其他,,,,,,,,35,毫升,True,,,,,
201001417,Ingredient,苏打气泡水,苏打气泡水,,Ingredient,,其他,,,,,,,,1,罐,True,,,,,
201001418,Ingredient,柠檬,柠檬,,Ingredient,,蔬菜,,,,,,,,1,个,True,,,,,
201001419,Ingredient,蔗糖糖浆,蔗糖糖浆,,Ingredient,,调料,,,,,,,,35,克,False,,,,,
201001420,Ingredient,冰块,冰块,,Ingredient,,其他,,,,,,,,100,克,False,,,,,
201001421,Ingredient,新鲜绿叶,新鲜绿叶,,Ingredient,,蔬菜,,,,,,,,1,片,False,,,,,
201001422,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,将柠檬对半切（刀方向垂直于柠檬的头尾连线），并从其中的一半中切取一片柠檬备用,1.0,切,刀,
201001423,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,再次将柠檬对半切，将得到的4角柠檬用压汁器压出柠檬汁置于容器中备用,2.0,"切,压汁","刀,手动压汁器",
201001424,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,选择一个容量在350~400毫升的透明玻璃杯，将100克冰块放置在杯底,3.0,放置,玻璃杯,
201001425,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,倒入30~40毫升金酒、20毫升柠檬汁、30~40克蔗糖糖浆，用勺子搅拌均匀,4.0,"倒,搅拌",勺子,
